Date,SiteID,Transect,CommonName,SpeciesName,SampleNumber,nValue,DDLat,DDLong,SpeciesSymbol,ESD_Designation,SoilType
4/19/2025,LUSLU_8,4,Arizona cottontop,Digitaria californica,10,15,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,burroweed,Isocoma tenuisecta,10,15,31.79034,-110.87986,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,burroweed,Isocoma tenuisecta,11,2.5,31.79034,-110.87986,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,bush muhly,Muhlenbergia porteri,11,37.5,31.79034,-110.87986,MUPO2,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Arizona cottontop,Digitaria californica,11,15,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,11,15,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,12,37.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,velvet mesquite,Prosopis velutina,12,2.5,31.79034,-110.87986,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Arizona cottontop,Digitaria californica,12,2.5,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,13,97.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,burroweed,Isocoma tenuisecta,13,2.5,31.79034,-110.87986,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,burroweed,Isocoma tenuisecta,14,85,31.79034,-110.87986,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,14,2.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Annual forb(s),Annual forb(s),15,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,15,62.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,16,62.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,tanglehead,Heteropogon contortus,16,2.5,31.79034,-110.87986,HECO10,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Arizona cottontop,Digitaria californica,16,15,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,17,62.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,18,15,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Annual forb(s),Annual forb(s),18,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Arizona cottontop,Digitaria californica,19,37.5,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,19,15,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Annual forb(s),Annual forb(s),19,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Lehmann lovegrass,Eragrostis lehmanniana,20,37.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,4,Annual forb(s),Annual forb(s),20,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Arizona cottontop,Digitaria californica,1,15,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Annual forb(s),Annual forb(s),1,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,1,85,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,burroweed,Isocoma tenuisecta,2,97.5,31.79034,-110.87986,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,2,2.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,3,85,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,4,97.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Annual forb(s),Annual forb(s),5,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,5,85,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,6,85,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,7,85,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,8,15,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,burroweed,Isocoma tenuisecta,8,62.5,31.79034,-110.87986,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Arizona cottontop,Digitaria californica,9,15,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,9,62.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,10,97.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Annual forb(s),Annual forb(s),10,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,11,85,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Arizona cottontop,Digitaria californica,11,2.5,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,burroweed,Isocoma tenuisecta,12,62.5,31.79034,-110.87986,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,12,2.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Arizona cottontop,Digitaria californica,12,15,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Arizona cottontop,Digitaria californica,13,2.5,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,13,15,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,14,15,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Annual forb(s),Annual forb(s),15,15,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,15,62.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Annual forb(s),Annual forb(s),16,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,16,37.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Arizona cottontop,Digitaria californica,17,15,31.79034,-110.87986,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,17,85,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,18,97.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Annual forb(s),Annual forb(s),19,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,19,85,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Lehmann lovegrass,Eragrostis lehmanniana,20,62.5,31.79034,-110.87986,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_8,5,Annual forb(s),Annual forb(s),20,2.5,31.79034,-110.87986,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),1,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,2,37.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),2,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),3,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,3,15,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,4,15,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,broom snakeweed,Gutierrezia sarothrae,4,37.5,31.780639999999998,-110.87289,GUSA2,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,catclaw mimosa,Mimosopsis biuncifera,4,15,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,catclaw mimosa,Mimosopsis biuncifera,5,2.5,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,broom snakeweed,Gutierrezia sarothrae,5,2.5,31.780639999999998,-110.87289,GUSA2,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,5,2.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,sand dropseed,Sporobolus cryptandrus,6,15,31.780639999999998,-110.87289,SPCR,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Arizona cottontop,Digitaria californica,6,37.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,broom snakeweed,Gutierrezia sarothrae,6,2.5,31.780639999999998,-110.87289,GUSA2,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,6,15,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,catclaw mimosa,Mimosopsis biuncifera,6,15,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),7,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,catclaw mimosa,Mimosopsis biuncifera,8,15,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),8,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),9,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,catclaw mimosa,Mimosopsis biuncifera,9,37.5,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Arizona cottontop,Digitaria californica,10,2.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,sand dropseed,Sporobolus cryptandrus,10,15,31.780639999999998,-110.87289,SPCR,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),10,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,11,2.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),11,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Arizona cottontop,Digitaria californica,11,37.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,catclaw mimosa,Mimosopsis biuncifera,11,2.5,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Arizona cottontop,Digitaria californica,12,37.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,catclaw mimosa,Mimosopsis biuncifera,12,15,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,12,62.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Arizona cottontop,Digitaria californica,13,37.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,sideoats grama,Bouteloua curtipendula,13,37.5,31.780639999999998,-110.87289,BOCU,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,velvet mesquite,Prosopis velutina,14,85,31.780639999999998,-110.87289,PRVE,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Arizona cottontop,Digitaria californica,14,37.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,large-spike bristlegrass,Setaria macrostachya,14,62.5,31.780639999999998,-110.87289,SEMA5,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,velvet mesquite,Prosopis velutina,15,62.5,31.780639999999998,-110.87289,PRVE,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),15,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,fairyduster,Calliandra eriophylla,16,15,31.780639999999998,-110.87289,CAER,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),16,37.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,large-spike bristlegrass,Setaria macrostachya,16,37.5,31.780639999999998,-110.87289,SEMA5,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,17,15,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,18,15,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Arizona cottontop,Digitaria californica,18,2.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,catclaw mimosa,Mimosopsis biuncifera,18,2.5,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,19,62.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),19,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Arizona cottontop,Digitaria californica,19,37.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Lehmann lovegrass,Eragrostis lehmanniana,20,62.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,1,Annual forb(s),Annual forb(s),20,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Lehmann lovegrass,Eragrostis lehmanniana,1,2.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),1,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Arizona cottontop,Digitaria californica,2,15,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Lehmann lovegrass,Eragrostis lehmanniana,2,2.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),2,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,catclaw mimosa,Mimosopsis biuncifera,3,37.5,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Lehmann lovegrass,Eragrostis lehmanniana,3,15,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,fairyduster,Calliandra eriophylla,3,15,31.780639999999998,-110.87289,CAER,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),3,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Arizona cottontop,Digitaria californica,3,2.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),4,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,catclaw mimosa,Mimosopsis biuncifera,4,15,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,velvet mesquite,Prosopis velutina,5,62.5,31.780639999999998,-110.87289,PRVE,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),5,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Arizona cottontop,Digitaria californica,5,15,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,velvet mesquite,Prosopis velutina,6,2.5,31.780639999999998,-110.87289,PRVE,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),6,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Arizona cottontop,Digitaria californica,6,2.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,large-spike bristlegrass,Setaria macrostachya,6,37.5,31.780639999999998,-110.87289,SEMA5,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Lehmann lovegrass,Eragrostis lehmanniana,7,15,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,large-spike bristlegrass,Setaria macrostachya,7,62.5,31.780639999999998,-110.87289,SEMA5,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,velvet mesquite,Prosopis velutina,7,15,31.780639999999998,-110.87289,PRVE,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,fairyduster,Calliandra eriophylla,8,15,31.780639999999998,-110.87289,CAER,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Arizona cottontop,Digitaria californica,8,15,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),8,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,catclaw mimosa,Mimosopsis biuncifera,9,15,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Arizona cottontop,Digitaria californica,9,15,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Lehmann lovegrass,Eragrostis lehmanniana,9,15,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Lehmann lovegrass,Eragrostis lehmanniana,10,15,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,catclaw acacia,Acacia greggii,10,37.5,31.780639999999998,-110.87289,ACGR,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Arizona cottontop,Digitaria californica,10,37.5,31.780639999999998,-110.87289,DICA8,Native Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),10,37.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),11,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,catclaw mimosa,Mimosopsis biuncifera,11,62.5,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,fairyduster,Calliandra eriophylla,11,15,31.780639999999998,-110.87289,CAER,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,catclaw acacia,Acacia greggii,11,15,31.780639999999998,-110.87289,ACGR,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,buffelgrass,Pennisetum ciliare,12,97.5,31.780639999999998,-110.87289,PECI,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,velvet mesquite,Prosopis velutina,12,2.5,31.780639999999998,-110.87289,PRVE,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,catclaw mimosa,Mimosopsis biuncifera,12,2.5,31.780639999999998,-110.87289,MIBI12,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,spiny hackberry,Celtis pallida,13,2.5,31.780639999999998,-110.87289,CEPA8,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),13,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Lehmann lovegrass,Eragrostis lehmanniana,13,37.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,buffelgrass,Pennisetum ciliare,13,15,31.780639999999998,-110.87289,PECI,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),14,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,spiny hackberry,Celtis pallida,14,85,31.780639999999998,-110.87289,CEPA8,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,spiny hackberry,Celtis pallida,15,62.5,31.780639999999998,-110.87289,CEPA8,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),15,15,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,spiny hackberry,Celtis pallida,16,37.5,31.780639999999998,-110.87289,CEPA8,Shrub,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Lehmann lovegrass,Eragrostis lehmanniana,16,2.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),16,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),17,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Annual forb(s),Annual forb(s),18,2.5,31.780639999999998,-110.87289,AAFF,Annual Forbs,SandyLoamUpland_12-16pz
4/13/2025,SLU_6,2,Lehmann lovegrass,Eragrostis lehmanniana,18,37.5,31.780639999999998,-110.87289,ERLE,Introduced Grass,SandyLoamUpland_12-16pz
